,Longitude,Latitude,BTSName,Classification,Technology,Long-Lat-Tech
144,37.067111100000005,-1.02735,Telkom_Jogoo_Kimakia,Urban,UMTS,37.067111100000005-1.02735UMTS
145,37.24838889,-1.026944444,Ndula,Rural,GSM,37.24838889-1.026944444GSM
146,37.24838889,-1.026944444,,Rural,UMTS,37.24838889-1.026944444UMTS
147,37.7905,-1.0262222220000001,Thatha,Rural,GSM,37.7905-1.0262222220000001GSM
148,37.08221264,-1.025695007,Thika_Delmonte,Urban,GSM,37.08221264-1.025695007GSM
149,37.08221264,-1.025695007,Thika_Delmonte,Urban,LTE,37.08221264-1.025695007LTE
150,37.082213,-1.025695,Thika_Delmonte,Urban,UMTS,37.082213-1.025695UMTS
151,36.87366667,-1.023194444,Kiamwangi,Rural,GSM,36.87366667-1.023194444GSM
152,36.87366667,-1.023194444,Kiamwangi,Rural,UMTS,36.87366667-1.023194444UMTS
153,36.80827778,-1.019194444,Gathiruini,Rural,GSM,36.80827778-1.019194444GSM
154,36.80827778,-1.019194444,,Rural,UMTS,36.80827778-1.019194444UMTS
155,37.00433333,-1.019175,Karibaribi,Rural,GSM,37.00433333-1.019175GSM
156,37.00433333,-1.019175,Karibaribi,Rural,UMTS,37.00433333-1.019175UMTS
157,37.34077778,-1.017666667,Ithanga_Junction,Rural,GSM,37.34077778-1.017666667GSM
158,37.34077778,-1.017666667,Ithanga_Junction,Rural,UMTS,37.34077778-1.017666667UMTS
159,37.1498,-1.017261111,Mitubiri_Kihiumwiri,Rural,UMTS,37.1498-1.017261111UMTS
160,37.1498,-1.01726,Mitubiri_Kihiumwiri,Rural,GSM,37.1498-1.01726GSM
161,36.82628889,-1.016180556,EATON_Kiratina,Rural,UMTS,36.82628889-1.016180556UMTS
162,36.82629,-1.0161799999999999,EATON_Kiratina,Rural,GSM,36.82629-1.0161799999999999GSM
163,36.90470898,-1.012918417,Gatundu,Rural,GSM,36.90470898-1.012918417GSM
164,36.90470898,-1.012918417,Gatundu,Urban,UMTS,36.90470898-1.012918417UMTS
165,37.06608333,-1.012611111,Thika_Golf_View,Urban,GSM,37.06608333-1.012611111GSM
166,37.06608333,-1.012611111,Thika_Golf_View,Urban,UMTS,37.06608333-1.012611111UMTS
167,37.06608333,-1.012611111,Thika_Golf_View,Urban,LTE,37.06608333-1.012611111LTE
168,36.94458333,-1.0120833329999999,Mukuruwe,Rural,GSM,36.94458333-1.0120833329999999GSM
169,36.94458333,-1.0120833329999999,Mukuruwe,Rural,UMTS,36.94458333-1.0120833329999999UMTS
170,36.89913889,-1.011111111,Gatundu_Kanyanja,Rural,GSM,36.89913889-1.011111111GSM
171,36.89913889,-1.011111111,Gatundu_Kanyanja,Rural,UMTS,36.89913889-1.011111111UMTS
172,37.69938889,-1.008055556,Kikumini,Rural,GSM,37.69938889-1.008055556GSM
173,37.69938889,-1.008055556,,Rural,UMTS,37.69938889-1.008055556UMTS
174,37.07232,-0.9973219999999999,EATON_Thika_High_Level,Urban,GSM,37.07232-0.9973219999999999GSM
175,37.07232,-0.9973219999999999,EATON_Thika_High_Level,Urban,UMTS,37.07232-0.9973219999999999UMTS
176,37.07232,-0.9973219999999999,EATON_Thika_High_Level,Urban,LTE,37.07232-0.9973219999999999LTE
177,36.85137455,-0.9968087590000001,Gatundu_Kiganjo,Rural,GSM,36.85137455-0.9968087590000001GSM
178,36.85137455,-0.9968087590000001,Gatundu_Kiganjo,Rural,UMTS,36.85137455-0.9968087590000001UMTS
179,36.773191,-0.9926649999999999,Gatana,Rural,GSM,36.773191-0.9926649999999999GSM
180,36.77319167,-0.992663889,Gatana,Rural,UMTS,36.77319167-0.992663889UMTS
181,37.02408333,-0.9926388890000001,Simbi_Roses,Rural,GSM,37.02408333-0.9926388890000001GSM
182,37.02408333,-0.9926388890000001,Simbi_Roses,Rural,UMTS,37.02408333-0.9926388890000001UMTS
183,37.474000000000004,-0.988667,Ekalakala,Rural,GSM,37.474000000000004-0.988667GSM
184,37.474000000000004,-0.988667,Ekalakala,Rural,UMTS,37.474000000000004-0.988667UMTS
185,37.05266667,-0.9883333329999999,Thika_Coffe,Rural,GSM,37.05266667-0.9883333329999999GSM
186,37.05266667,-0.9883333329999999,,Rural,UMTS,37.05266667-0.9883333329999999UMTS
187,37.33944014,-0.9881982970000001,IthangaHill,Rural,GSM,37.33944014-0.9881982970000001GSM
188,36.79202778,-0.9855555559999999,Kariru,Rural,GSM,36.79202778-0.9855555559999999GSM
189,36.79202778,-0.9855555559999999,Kariru,Rural,UMTS,36.79202778-0.9855555559999999UMTS
190,37.13026918,-0.983754302,Mitubiri_Road,Rural,GSM,37.13026918-0.983754302GSM
191,37.13026918,-0.983754302,Mitubiri_Road,Rural,UMTS,37.13026918-0.983754302UMTS
192,36.73,-0.9799,Kaguongo,Rural,GSM,36.73-0.9799GSM
193,36.73,-0.9799,Kaguongo,Rural,UMTS,36.73-0.9799UMTS
194,36.96248794,-0.976532767,Gatukuyu,Rural,GSM,36.96248794-0.976532767GSM
195,36.96248794,-0.976532767,Gatukuyu,Urban,UMTS,36.96248794-0.976532767UMTS
196,37.60444557,-0.97569935,Masinga,Rural,GSM,37.60444557-0.97569935GSM
197,37.60444557,-0.97569935,Masinga,Urban,UMTS,37.60444557-0.97569935UMTS
198,36.92825,-0.973583333,Igegania,Rural,GSM,36.92825-0.973583333GSM
199,36.92825,-0.973583333,Igegania,Rural,UMTS,36.92825-0.973583333UMTS
200,37.98223105,-0.967644423,Mbondoni,Rural,GSM,37.98223105-0.967644423GSM
201,37.98223105,-0.967644423,Mbondoni,Urban,UMTS,37.98223105-0.967644423UMTS
202,36.83145278,-0.954583333,Karinga,Rural,GSM,36.83145278-0.954583333GSM
203,36.83145278,-0.954583333,Karinga,Rural,UMTS,36.83145278-0.954583333UMTS
204,37.28627778,-0.9540555559999999,Mithini,Rural,GSM,37.28627778-0.9540555559999999GSM
205,37.28627778,-0.9540555559999999,Mithini,Rural,UMTS,37.28627778-0.9540555559999999UMTS
206,37.00163889,-0.953666667,Gituamba,Rural,GSM,37.00163889-0.953666667GSM
207,37.00163889,-0.953666667,,Urban,UMTS,37.00163889-0.953666667UMTS
208,37.10444444,-0.951611111,Kabati,Rural,GSM,37.10444444-0.951611111GSM
209,37.10444444,-0.951611111,Kabati,Urban,UMTS,37.10444444-0.951611111UMTS
210,37.10444444,-0.951611111,Kabati,Rural,LTE,37.10444444-0.951611111LTE
211,36.76276159,-0.951257296,Mundoro,Rural,GSM,36.76276159-0.951257296GSM
212,36.76276159,-0.951257296,Mundoro,Rural,UMTS,36.76276159-0.951257296UMTS
213,36.90498675,-0.9448689440000001,KihingoHill,Rural,GSM,36.90498675-0.9448689440000001GSM
214,36.90498675,-0.9448689440000001,KihingoHill,Rural,UMTS,36.90498675-0.9448689440000001UMTS
215,38.06380556,-0.9425,Mwingi_South,Rural,GSM,38.06380556-0.9425GSM
216,38.06380556,-0.9425,Mwingi_South,Urban,UMTS,38.06380556-0.9425UMTS
217,37.67663889,-0.9399444440000001,Kaewa,Rural,GSM,37.67663889-0.9399444440000001GSM
218,37.67663889,-0.9399444440000001,,Rural,UMTS,37.67663889-0.9399444440000001UMTS
219,37.12665798,-0.937925068,Makutano,Rural,GSM,37.12665798-0.937925068GSM
220,37.12665798,-0.937925068,Makutano,Urban,UMTS,37.12665798-0.937925068UMTS
221,37.12665798,-0.937925068,Makutano,Rural,LTE,37.12665798-0.937925068LTE
222,38.05947898,-0.9355600359999999,Mwingi_WMX,Rural,GSM,38.05947898-0.9355600359999999GSM
223,38.05947898,-0.9355600359999999,Mwingi_WMX,Rural,UMTS,38.05947898-0.9355600359999999UMTS
224,37.03610056,-0.935425313,Naaro,Rural,GSM,37.03610056-0.935425313GSM
225,37.03610056,-0.935425313,Naaro,Rural,UMTS,37.03610056-0.935425313UMTS
226,37.12083333,-0.934444444,Kenol_Full_Gospel,Rural,GSM,37.12083333-0.934444444GSM
227,37.12083333,-0.934444444,Kenol_Full_Gospel,Urban,UMTS,37.12083333-0.934444444UMTS
228,37.12083333,-0.934444444,Kenol_Full_Gospel,Rural,LTE,37.12083333-0.934444444LTE
229,36.86554149,-0.934036588,BarigitoHill,Rural,GSM,36.86554149-0.934036588GSM
230,36.80526247,-0.9337588490000001,Mururia,Rural,GSM,36.80526247-0.9337588490000001GSM
231,36.80526247,-0.9337588490000001,Mururia,Rural,UMTS,36.80526247-0.9337588490000001UMTS
232,38.05533333,-0.9330555559999999,EATON_Mwingi_PCEA,Rural,GSM,38.05533333-0.9330555559999999GSM
233,38.05533333,-0.9330555559999999,EATON_Mwingi_PCEA,Rural,UMTS,38.05533333-0.9330555559999999UMTS
234,37.16986111,-0.930472222,Kakuzi,Rural,GSM,37.16986111-0.930472222GSM
235,37.16986111,-0.930472222,Kakuzi,Urban,UMTS,37.16986111-0.930472222UMTS
236,37.16986111,-0.930472222,Kakuzi,Rural,LTE,37.16986111-0.930472222LTE
237,36.969710299999996,-0.925981728,Kibaaka,Rural,GSM,36.969710299999996-0.925981728GSM
238,36.969710299999996,-0.925981728,Kibaaka,Urban,UMTS,36.969710299999996-0.925981728UMTS
239,36.93748742,-0.925148477,Kirwara,Rural,GSM,36.93748742-0.925148477GSM
240,36.93748742,-0.925148477,Kirwara,Rural,UMTS,36.93748742-0.925148477UMTS
241,36.89886111,-0.919416667,Ngethu,Rural,GSM,36.89886111-0.919416667GSM
242,36.89886111,-0.919416667,Ngethu,Rural,UMTS,36.89886111-0.919416667UMTS
243,37.07082349,-0.910149786,Kagumoini,Rural,GSM,37.07082349-0.910149786GSM
244,37.07082349,-0.910149786,Kagumoini,Rural,UMTS,37.07082349-0.910149786UMTS
245,36.86147222,-0.90975,Gituamba_Market,Rural,GSM,36.86147222-0.90975GSM
246,36.86147222,-0.90975,Gituamba_Market,Rural,UMTS,36.86147222-0.90975UMTS
247,37.18721477,-0.898206383,Makuyu,Rural,GSM,37.18721477-0.898206383GSM
248,37.18721477,-0.898206383,Makuyu,Urban,UMTS,37.18721477-0.898206383UMTS
249,36.99471081,-0.8962621559999999,Kandara,Rural,GSM,36.99471081-0.8962621559999999GSM
250,36.99471081,-0.8962621559999999,Kandara,Urban,UMTS,36.99471081-0.8962621559999999UMTS
251,37.10908333,-0.8938055559999999,Karugia,Rural,GSM,37.10908333-0.8938055559999999GSM
252,37.10908333,-0.8938055559999999,Karugia,Rural,UMTS,37.10908333-0.8938055559999999UMTS
253,37.59580556,-0.893138889,Masinga Resort,Rural,GSM,37.59580556-0.893138889GSM
254,37.03911944,-0.890630556,Kagunduini,Rural,UMTS,37.03911944-0.890630556UMTS
255,37.039120000000004,-0.8906299999999999,Kagunduini,Rural,GSM,37.039120000000004-0.8906299999999999GSM
256,37.91991667,-0.8846388890000001,EATON_Kairungu,Rural,GSM,37.91991667-0.8846388890000001GSM
257,37.91991667,-0.8846388890000001,EATON_Kairungu,Rural,UMTS,37.91991667-0.8846388890000001UMTS
258,36.95530556,-0.8836388890000001,Kirigithu,Rural,GSM,36.95530556-0.8836388890000001GSM
259,36.95530556,-0.8836388890000001,Kirigithu,Rural,UMTS,36.95530556-0.8836388890000001UMTS
260,36.79611,-0.8832899999999999,EATON_Gakoe,Rural,GSM,36.79611-0.8832899999999999GSM
261,36.79611111,-0.883288889,EATON_Gakoe,Rural,UMTS,36.79611111-0.883288889UMTS
262,36.90443117,-0.8823745279999999,Thare,Rural,GSM,36.90443117-0.8823745279999999GSM
263,36.90443117,-0.8823745279999999,Thare,Rural,UMTS,36.90443117-0.8823745279999999UMTS
264,37.13776931,-0.879319194,Saba_Saba,Rural,GSM,37.13776931-0.879319194GSM
265,37.13776931,-0.879319194,Saba_Saba,Urban,UMTS,37.13776931-0.879319194UMTS
266,37.22375,-0.8765277779999999,EATON_MUNGETHO_relocation,Rural,GSM,37.22375-0.8765277779999999GSM
267,37.22375,-0.8765277779999999,EATON_MUNGETHO_relocation,Urban,UMTS,37.22375-0.8765277779999999UMTS
268,37.22375,-0.8765277779999999,EATON_MUNGETHO_relocation,Rural,LTE,37.22375-0.8765277779999999LTE
269,37.2236044,-0.87515288,,Urban,UMTS,37.2236044-0.87515288UMTS
270,37.22360556,-0.875152778,Mungetho,Urban,GSM,37.22360556-0.875152778GSM
271,37.69389182,-0.872097494,Kivaa,Rural,GSM,37.69389182-0.872097494GSM
272,37.69389182,-0.872097494,,Rural,UMTS,37.69389182-0.872097494UMTS
273,36.79831786,-0.864042854,Mataara,Rural,GSM,36.79831786-0.864042854GSM
274,36.79831786,-0.864042854,Mataara,Urban,UMTS,36.79831786-0.864042854UMTS
275,36.87081936,-0.858765532,Gatura,Rural,GSM,36.87081936-0.858765532GSM
276,36.87081936,-0.858765532,Gatura,Urban,UMTS,36.87081936-0.858765532UMTS
277,39.86810228,-0.8537653159999999,Nanigi,Rural,GSM,39.86810228-0.8537653159999999GSM
278,36.9939,-0.8502,Telkom_Kirirwa,Rural,GSM,36.9939-0.8502GSM
279,36.9939,-0.8502,Telkom_Kirirwa,Rural,UMTS,36.9939-0.8502UMTS
280,36.96377778,-0.8495,Gacharage,Rural,GSM,36.96377778-0.8495GSM
281,36.96377778,-0.8495,Gacharage,Rural,UMTS,36.96377778-0.8495UMTS
282,36.83904167,-0.845572222,EATON_Mbugiti,Rural,GSM,36.83904167-0.845572222GSM
283,36.83904167,-0.845572222,EATON_Mbugiti,Rural,UMTS,36.83904167-0.845572222UMTS
284,37.12508333,-0.8408611109999999,Heho,Rural,GSM,37.12508333-0.8408611109999999GSM
285,37.12508333,-0.8408611109999999,Heho,Rural,UMTS,37.12508333-0.8408611109999999UMTS
286,37.08693492,-0.835989743,Mariaini,Rural,GSM,37.08693492-0.835989743GSM
287,37.08693492,-0.835989743,Mariaini,Rural,UMTS,37.08693492-0.835989743UMTS
288,37.23288889,-0.831583333,Kambiti,Rural,GSM,37.23288889-0.831583333GSM
289,37.23288889,-0.831583333,Kambiti,Rural,UMTS,37.23288889-0.831583333UMTS
290,37.23288889,-0.831583333,Kambiti,Rural,LTE,37.23288889-0.831583333LTE
291,38.3275,-0.82849,Nguni,Rural,GSM,38.3275-0.82849GSM
292,36.91026461,-0.827379438,Githumu,Rural,GSM,36.91026461-0.827379438GSM
293,36.91026461,-0.827379438,Githumu,Rural,UMTS,36.91026461-0.827379438UMTS
294,36.91026461,-0.827379438,Githumu,Rural,UMTS,36.91026461-0.827379438UMTS
295,37.17633333,-0.827361111,Kamahuha,Rural,GSM,37.17633333-0.827361111GSM
296,37.17633333,-0.827361111,Kamahuha,Rural,UMTS,37.17633333-0.827361111UMTS
297,37.70139196,-0.8229352259999999,Kamburu,Rural,GSM,37.70139196-0.8229352259999999GSM
298,37.70139196,-0.8229352259999999,Kamburu,Rural,UMTS,37.70139196-0.8229352259999999UMTS
299,37.03248935,-0.814325023,Gikomora,Rural,GSM,37.03248935-0.814325023GSM
300,37.03248935,-0.814325023,Gikomora,Rural,UMTS,37.03248935-0.814325023UMTS
301,37.81175,-0.809222222,Kindaruma,Rural,GSM,37.81175-0.809222222GSM
302,37.81172222,-0.809222222,Kindaruma,Rural,UMTS,37.81172222-0.809222222UMTS
303,37.0051,-0.805880556,Kirere_Town,Rural,UMTS,37.0051-0.805880556UMTS
304,37.0051,-0.80588,Kirere_Town,Rural,GSM,37.0051-0.80588GSM
305,36.83972222,-0.805,Makomboki,Rural,GSM,36.83972222-0.805GSM
306,36.839721999999995,-0.805,Makomboki,Urban,UMTS,36.839721999999995-0.805UMTS
307,38.5361,-0.804048,Ukasi,Rural,GSM,38.5361-0.804048GSM
308,38.5361,-0.804048,,Rural,UMTS,38.5361-0.804048UMTS
309,36.95998785,-0.8021039059999999,Marumi_Kigumo,Rural,GSM,36.95998785-0.8021039059999999GSM
310,36.95998785,-0.8021039059999999,Marumi_Kigumo,Rural,UMTS,36.95998785-0.8021039059999999UMTS
311,37.40333029999999,-0.795993252,Kilia,Rural,GSM,37.40333029999999-0.795993252GSM
312,37.40333029999999,-0.795993252,Kilia,Rural,UMTS,37.40333029999999-0.795993252UMTS
313,37.130824700000005,-0.7954378009999999,Maragua,Rural,GSM,37.130824700000005-0.7954378009999999GSM
314,37.130824700000005,-0.7954378009999999,Maragua,Urban,UMTS,37.130824700000005-0.7954378009999999UMTS
315,37.07641667,-0.7867222220000001,Nginda,Urban,GSM,37.07641667-0.7867222220000001GSM
316,37.07641667,-0.7867222220000001,Nginda,Rural,UMTS,37.07641667-0.7867222220000001UMTS
317,37.26249407,-0.784049903,Tana,Rural,GSM,37.26249407-0.784049903GSM
318,37.26249407,-0.784049903,Tana,Rural,UMTS,37.26249407-0.784049903UMTS
319,37.26249407,-0.784049903,Tana,Rural,LTE,37.26249407-0.784049903LTE
320,37.18777778,-0.784027778,Maragua Ridge,Rural,GSM,37.18777778-0.784027778GSM
321,37.18777778,-0.784027778,,Rural,UMTS,37.18777778-0.784027778UMTS
322,36.87304161,-0.782938967,Kangari,Rural,GSM,36.87304161-0.782938967GSM
323,36.87304161,-0.782938967,Kangari,Urban,UMTS,36.87304161-0.782938967UMTS
324,36.99116667,-0.777194444,Gachocho,Rural,GSM,36.99116667-0.777194444GSM
325,36.99116667,-0.777194444,Gachocho,Rural,UMTS,36.99116667-0.777194444UMTS
326,37.36610731,-0.769328975,Karaba,Rural,GSM,37.36610731-0.769328975GSM
327,37.36610731,-0.769328975,,Rural,UMTS,37.36610731-0.769328975UMTS
328,38.40168397,-0.767106748,Ngiluni,Rural,GSM,38.40168397-0.767106748GSM
329,37.16722222,-0.762805556,Kigoro,Rural,GSM,37.16722222-0.762805556GSM
330,37.16722222,-0.762805556,Kigoro,Rural,UMTS,37.16722222-0.762805556UMTS
331,37.27832773,-0.756830109,Makutano_Mwea,Rural,GSM,37.27832773-0.756830109GSM
332,37.27832773,-0.756830109,Makutano_Mwea,Urban,UMTS,37.27832773-0.756830109UMTS
333,37.27832773,-0.756830109,Makutano_Mwea,Rural,LTE,37.27832773-0.756830109LTE
334,37.680219,-0.755556,EATON_Kamburu,Rural,GSM,37.680219-0.755556GSM
335,37.680219,-0.755556,EATON_Kamburu,Rural,UMTS,37.680219-0.755556UMTS
336,39.6534,-0.755139,Tula,Rural,GSM,39.6534-0.755139GSM
337,39.6534,-0.755139,,Rural,UMTS,39.6534-0.755139UMTS
338,36.95693223,-0.7546081459999999,Kaganda,Rural,GSM,36.95693223-0.7546081459999999GSM
339,36.95693223,-0.7546081459999999,Kaganda,Rural,UMTS,36.95693223-0.7546081459999999UMTS
340,37.80917192,-0.7529414659999999,Kiambere,Rural,GSM,37.80917192-0.7529414659999999GSM
341,37.80917192,-0.7529414659999999,Kiambere,Rural,UMTS,37.80917192-0.7529414659999999UMTS
342,37.00627778,-0.75175,Kahuro,Rural,GSM,37.00627778-0.75175GSM
343,37.006278,-0.75175,Kahuro,Urban,UMTS,37.006278-0.75175UMTS
344,36.91425,-0.749222222,Gathaithi,Rural,GSM,36.91425-0.749222222GSM
345,36.91425,-0.749222222,Gathaithi,Rural,UMTS,36.91425-0.749222222UMTS
346,36.82430556,-0.746833333,Kinyona,Rural,GSM,36.82430556-0.746833333GSM
347,36.82430556,-0.746833333,Kinyona,Rural,UMTS,36.82430556-0.746833333UMTS
348,37.05352778,-0.745277778,Mugoiri,Rural,GSM,37.05352778-0.745277778GSM
349,37.43958333,-0.7372777779999999,Gategi,Rural,GSM,37.43958333-0.7372777779999999GSM
350,37.43958333,-0.7372777779999999,Gategi,Rural,UMTS,37.43958333-0.7372777779999999UMTS
351,38.80974775,-0.7326653120000001,Katumba,Rural,GSM,38.80974775-0.7326653120000001GSM
352,38.80974775,-0.7326653120000001,Katumba,Rural,UMTS,38.80974775-0.7326653120000001UMTS
353,36.87915284,-0.731832415,Gatara,Rural,GSM,36.87915284-0.731832415GSM
354,36.87915284,-0.731832415,,Rural,UMTS,36.87915284-0.731832415UMTS
355,37.15054732,-0.730721353,Muranga_Mukuyu,Rural,GSM,37.15054732-0.730721353GSM
356,37.15054732,-0.730721353,Muranga_Mukuyu,Urban,UMTS,37.15054732-0.730721353UMTS
357,37.09887959,-0.7293325979999999,Gikandu,Rural,GSM,37.09887959-0.7293325979999999GSM
358,37.09887959,-0.7293325979999999,Gikandu,Rural,UMTS,37.09887959-0.7293325979999999UMTS
359,37.15568,-0.72797,EATON_Muranga_Mjini,Urban,GSM,37.15568-0.72797GSM
360,37.15568,-0.72797,EATON_Muranga_Mjini,Urban,LTE,37.15568-0.72797LTE
361,37.15568056,-0.7279694440000001,EATON_Muranga_Mjini,Urban,UMTS,37.15568056-0.7279694440000001UMTS
362,37.32116667,-0.726666667,Mutithi,Rural,GSM,37.32116667-0.726666667GSM
363,37.32116667,-0.726666667,Mutithi,Rural,UMTS,37.32116667-0.726666667UMTS
364,37.26375,-0.7252777779999999,Rukanga_Mwea,Rural,GSM,37.26375-0.7252777779999999GSM
365,37.26375,-0.7252777779999999,Rukanga_Mwea,Rural,UMTS,37.26375-0.7252777779999999UMTS
366,39.0186,-0.723499,Bangali,Rural,GSM,39.0186-0.723499GSM
367,39.0186,-0.723499,Bangali,Rural,UMTS,39.0186-0.723499UMTS
368,37.14986111,-0.723472222,Muranga_High_View_Estate,Rural,GSM,37.14986111-0.723472222GSM
369,37.14986111,-0.723472222,Muranga_High_View_Estate,Rural,UMTS,37.14986111-0.723472222UMTS
370,37.14986111,-0.723472222,Muranga_High_View_Estate,Rural,LTE,37.14986111-0.723472222LTE
371,37.16082531,-0.722388762,Muranga_Magic_Tower,Rural,GSM,37.16082531-0.722388762GSM
372,37.16082531,-0.722388762,Muranga_Magic_Tower,Urban,UMTS,37.16082531-0.722388762UMTS
373,37.1591586,-0.717944714,Muranga_exchange,Rural,GSM,37.1591586-0.717944714GSM
374,37.1591586,-0.717944714,Muranga_exchange,Urban,UMTS,37.1591586-0.717944714UMTS
375,37.1591586,-0.717944714,Muranga_exchange,Rural,LTE,37.1591586-0.717944714LTE
376,37.14713056,-0.715461111,Pang_Muranga_University,Urban,UMTS,37.14713056-0.715461111UMTS
377,37.14713,-0.71546,Pang_Muranga_University,Urban,GSM,37.14713-0.71546GSM
378,37.03082263,-0.714333949,Kirogo,Rural,GSM,37.03082263-0.714333949GSM
379,37.03082263,-0.714333949,Kirogo,Rural,UMTS,37.03082263-0.714333949UMTS
380,38.077788500000004,-0.7107229709999999,Kamuwongo,Rural,GSM,38.077788500000004-0.7107229709999999GSM
381,38.077788500000004,-0.7107229709999999,,Rural,UMTS,38.077788500000004-0.7107229709999999UMTS
382,37.64777973,-0.708501025,Iriamurai,Rural,GSM,37.64777973-0.708501025GSM
383,37.64777973,-0.708501025,Iriamurai,Urban,UMTS,37.64777973-0.708501025UMTS
384,37.51575,-0.702416667,Gachuriri,Rural,GSM,37.51575-0.702416667GSM
385,37.51575,-0.702416667,,Rural,UMTS,37.51575-0.702416667UMTS
386,37.38069444,-0.699777778,Mwea_Kiamanyeki,Rural,GSM,37.38069444-0.699777778GSM
387,38.01168,-0.6903600000000001,Mikauni,Rural,GSM,38.01168-0.6903600000000001GSM
388,38.01168,-0.6903600000000001,Mikauni,Rural,UMTS,38.01168-0.6903600000000001UMTS
389,37.34388462,-0.689058372,Thiba,Rural,GSM,37.34388462-0.689058372GSM
390,37.34388462,-0.689058372,Thiba,Urban,UMTS,37.34388462-0.689058372UMTS
391,37.64758333,-0.686555556,Kiritiri,Urban,GSM,37.64758333-0.686555556GSM
392,37.64758333,-0.686555556,Kiritiri,Urban,UMTS,37.64758333-0.686555556UMTS
393,36.97171111,-0.6865027779999999,Kangema_Muguru_House,Rural,GSM,36.97171111-0.6865027779999999GSM
394,36.97171111,-0.6865027779999999,Kangema_Muguru_House,Rural,UMTS,36.97171111-0.6865027779999999UMTS
395,36.89248644,-0.68628092,Kanyenyaini,Rural,GSM,36.89248644-0.68628092GSM
396,36.89248644,-0.68628092,Kanyenyaini,Rural,UMTS,36.89248644-0.68628092UMTS
397,37.35625,-0.6855,Wanguru_South_Gate_Towers,Rural,GSM,37.35625-0.6855GSM
398,37.35625,-0.6855,Wanguru_South_Gate_Towers,Rural,UMTS,37.35625-0.6855UMTS
399,36.9622101,-0.6835033779999999,Kangema,Rural,GSM,36.9622101-0.6835033779999999GSM
400,36.9622101,-0.6835033779999999,Kangema,Urban,UMTS,36.9622101-0.6835033779999999UMTS
401,37.61305679,-0.681558995,Kianjiru_Hilltop,Rural,GSM,37.61305679-0.681558995GSM
402,37.35513803,-0.681359963,Wanguru_WMX,Rural,GSM,37.35513803-0.681359963GSM
403,36.93352778,-0.680472222,Gitugu,Rural,GSM,36.93352778-0.680472222GSM
404,36.93352778,-0.680472222,Gitugu,Rural,UMTS,36.93352778-0.680472222UMTS
405,37.355829299999996,-0.6801702740000001,Wanguru_WMX,Rural,GSM,37.355829299999996-0.6801702740000001GSM
406,37.355829299999996,-0.6801702740000001,Wanguru_WMX,Urban,UMTS,37.355829299999996-0.6801702740000001UMTS
407,37.355829299999996,-0.6801702740000001,Wanguru_WMX,Rural,LTE,37.355829299999996-0.6801702740000001LTE
408,37.08971272,-0.679614814,YAKARENGO,Rural,GSM,37.08971272-0.679614814GSM
409,37.08971272,-0.679614814,,Rural,UMTS,37.08971272-0.679614814UMTS
410,37.79791667,-0.6794561309999999,Kariguri,Rural,UMTS,37.79791667-0.6794561309999999UMTS
411,37.79791667,-0.67925,Kariguri,Rural,GSM,37.79791667-0.67925GSM
412,37.144521999999995,-0.675747,Kangure,Rural,GSM,37.144521999999995-0.675747GSM
413,37.144521999999995,-0.675747,Kangure,Rural,UMTS,37.144521999999995-0.675747UMTS
414,36.98955556,-0.67175,Muringaini,Rural,GSM,36.98955556-0.67175GSM
415,36.98955556,-0.67175,Muringaini,Rural,UMTS,36.98955556-0.67175UMTS
416,37.20721514,-0.669337933,Sagana,Rural,GSM,37.20721514-0.669337933GSM
417,37.20721514,-0.669337933,Sagana,Urban,UMTS,37.20721514-0.669337933UMTS
418,37.34962,-0.66442,Mwea_Mission,Rural,GSM,37.34962-0.66442GSM
419,37.34961944,-0.664419444,Mwea_Mission,Rural,UMTS,37.34961944-0.664419444UMTS
420,37.364000000000004,-0.663527778,Mwea_Kigesa,Rural,GSM,37.364000000000004-0.663527778GSM
421,37.364000000000004,-0.663527778,Mwea_Kigesa,Rural,UMTS,37.364000000000004-0.663527778UMTS
422,37.217909999999996,-0.66268,Sagana,Urban,GSM,37.217909999999996-0.66268GSM
423,37.217909999999996,-0.66268,Sagana,Urban,UMTS,37.217909999999996-0.66268UMTS
424,37.217909999999996,-0.66268,Sagana,Urban,LTE,37.217909999999996-0.66268LTE
425,36.83816667,-0.6587777779999999,Wanjerere,Rural,GSM,36.83816667-0.6587777779999999GSM
426,36.83816667,-0.6587777779999999,,Rural,UMTS,36.83816667-0.6587777779999999UMTS
427,38.40640626,-0.658505365,Ngomeni,Rural,GSM,38.40640626-0.658505365GSM
428,37.02777778,-0.6545,Gitugi,Rural,GSM,37.02777778-0.6545GSM
429,37.02777778,-0.6545,Gitugi,Rural,UMTS,37.02777778-0.6545UMTS
430,36.86637478,-0.650173032,EATON_Nyagatugo,Rural,GSM,36.86637478-0.650173032GSM
431,36.86637478,-0.650173032,EATON_Nyagatugo,Rural,UMTS,36.86637478-0.650173032UMTS
432,37.092396,-0.645007,EATON_Mugeka,Rural,GSM,37.092396-0.645007GSM
433,37.39033333,-0.644777778,Mathigaine,Rural,GSM,37.39033333-0.644777778GSM
434,36.97748818,-0.635174351,Ngutu,Rural,GSM,36.97748818-0.635174351GSM
435,36.97748818,-0.635174351,,Rural,UMTS,36.97748818-0.635174351UMTS
436,36.93379167,-0.634277778,Gikoe,Rural,GSM,36.93379167-0.634277778GSM
